chain_id,base_question_id,chain_type,chain_question,trigger_condition,difficulty,domain,primary_skill,order_in_chain,max_depth,adaptive_weight,scoring_threshold,session_applicable
c5a89add-5276-45b4-a6b4-e14e0fa20045,Q01755,edge_case,How does the system recover if Python fails with limited budget for cloud resources?,Missing failure scenarios,Easy,Technical,Python,4,3,0.8,8,All
808a6ce9-f130-4a74-b620-28f9f3b39c9f,Q01756,follow_up,Can you provide a specific metric when you tried to refactor a latency-sensitive trading platform?,Weak on reflection,Medium,Soft Skills,Time Management,2,3,0.5,6,All
36fe16ec-ab64-40d8-b57a-793ee01b073f,Q01756,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong self-awareness shown,Medium,Soft Skills,Time Management,3,3,0.6,7,All
825a75b6-313f-47dd-bd1e-d6710eede623,Q01756,edge_case,How does the system recover if Time Management fails while ensuring 99.99% uptime?,No personal ownership shown,Medium,Soft Skills,Time Management,4,3,0.8,8,All
3ba136b9-d0a3-43e1-9786-0cea27b27edd,Q01757,follow_up,Can you provide a specific metric when you tried to implement a highly secure payment gateway?,Domain-specific terminology missing,Medium,Domain Knowledge,Healthcare,2,3,0.5,6,All
52fe2851-653a-4f61-8754-e707013e7d3c,Q01757,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,Healthcare,3,3,0.6,7,All
11182fd9-c93c-4164-a0b2-4997f359c4fd,Q01757,edge_case,How does the system recover if Healthcare fails during a major compliance audit?,No mention of data privacy,Medium,Domain Knowledge,Healthcare,4,3,0.8,8,All
f01ea59c-87e5-484d-a71d-20de11c670f1,Q01758,follow_up,Can you provide a specific metric when you tried to troubleshoot a highly secure payment gateway?,Missing failure scenarios,Easy,Domain Knowledge,Healthcare,2,3,0.5,6,All
9cca58a5-6964-483e-a0d1-ae6f61125c48,Q01758,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Easy,Domain Knowledge,Healthcare,3,3,0.6,7,All
8251624b-03b7-42a5-9cfc-d72bd181dfaa,Q01758,edge_case,How does the system recover if Healthcare fails while maintaining backward compatibility?,Missing failure scenarios,Easy,Domain Knowledge,Healthcare,4,3,0.8,8,All
367f0064-2e27-43e2-af4d-060c883d9350,Q01759,follow_up,Can you provide a specific metric when you tried to debug a realtime data pipeline?,No rollback strategy,Hard,Technical,Kubernetes,2,3,0.5,6,All
e6a9c6fb-dd16-43fb-8820-1f02aa0d05e3,Q01759,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Hard,Technical,Kubernetes,3,3,0.6,7,All
aaf44aea-ae97-414b-8c1b-ba873bbc9a15,Q01759,edge_case,How does the system recover if Kubernetes fails during a major compliance audit?,No rollback strategy,Hard,Technical,Kubernetes,4,3,0.8,8,All
7abf1813-c02b-40bd-9f16-afbeca2860ff,Q01760,follow_up,Can you provide a specific metric when you tried to troubleshoot a highly secure payment gateway?,Missed performance implications,Easy,Technical,AWS,2,3,0.5,6,All
78016923-050b-4b4a-a57f-588804a5ac92,Q01760,deep_dive,What are the specific trade-offs of using AWS for this over an alternative?,Strong base answer,Easy,Technical,AWS,3,3,0.6,7,All
20dc89d1-bfef-4185-ba3e-fd7d825f04b0,Q01760,edge_case,How does the system recover if AWS fails with a hard deadline of two weeks?,Missed scalability concerns,Easy,Technical,AWS,4,3,0.8,8,All
c20aabad-a48b-414d-adc5-895ba19b5ab8,Q01761,follow_up,Can you provide a specific metric when you tried to architect a distributed microservices architecture?,Missing CAP theorem awareness,Medium,System Design,Database Design,2,3,0.5,6,All
b19d741c-16ce-4da2-b136-e901dfd2d134,Q01761,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Database Design,3,3,0.6,7,All
ffb6e2b8-17b2-428b-b30a-7d96ba59c257,Q01761,edge_case,How does the system recover if Database Design fails with zero downtime?,No API versioning mentioned,Medium,System Design,Database Design,4,3,0.8,8,All
1d3b7ab7-6576-4125-8dff-7ee8123735a7,Q01762,follow_up,Can you provide a specific metric when you tried to refactor an offline-first mobile app backing service?,Did not address bottlenecks,Easy,System Design,Database Design,2,3,0.5,6,All
89fecffa-8e02-44a6-a40f-a325d13d6581,Q01762,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Strong base answer,Easy,System Design,Database Design,3,3,0.6,7,All
74c9cbdb-cb19-4971-9279-f60ef6ec846e,Q01762,edge_case,How does the system recover if Database Design fails under strict memory constraints?,Did not consider latency,Easy,System Design,Database Design,4,3,0.8,8,All
c0e9cc26-a153-428e-b24e-57752f37971e,Q01763,follow_up,Can you provide a specific metric when you tried to design a distributed microservices architecture?,No mention of CDN or load balancer,Expert,System Design,Database Design,2,3,0.5,6,All
1b5af0d8-b589-4d05-8473-340900a6096a,Q01763,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Strong base answer,Expert,System Design,Database Design,3,3,0.6,7,All
516a8883-b6b2-444b-b4c7-764b4590cffa,Q01763,edge_case,How does the system recover if Database Design fails with a hard deadline of two weeks?,Skipped SLA definition,Expert,System Design,Database Design,4,3,0.8,8,All
76b6ae27-1b70-41ad-8359-d4d706d831ae,Q01764,follow_up,Can you provide a specific metric when you tried to debug a realtime data pipeline?,No mention of trade-offs,Easy,Technical,Node.js,2,3,0.5,6,All
6bf035c8-58c0-4963-b251-02824ba1f8b6,Q01764,deep_dive,What are the specific trade-offs of using Node.js for this over an alternative?,Strong base answer,Easy,Technical,Node.js,3,3,0.6,7,All
73e59eea-5e34-4a99-a5d2-c50bfa8123f2,Q01764,edge_case,How does the system recover if Node.js fails while ensuring 99.99% uptime?,No mention of trade-offs,Easy,Technical,Node.js,4,3,0.8,8,All
e2aec675-56f4-401b-9467-c164c0cb3cc5,Q01765,follow_up,Can you provide a specific metric when you tried to migrate a legacy monolithic system?,Candidate lacked metrics,Hard,System Design,Scalability,2,3,0.5,6,All
f096b2e3-d602-4570-aace-e48763dcdab2,Q01765,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Strong base answer,Hard,System Design,Scalability,3,3,0.6,7,All
c7643a34-2bad-45aa-a12f-c4fa988685c6,Q01765,edge_case,How does the system recover if Scalability fails with a hard deadline of two weeks?,Missed database indexing,Hard,System Design,Scalability,4,3,0.8,8,All
346b3518-c1d1-48e2-a73b-05776b6335b4,Q01766,follow_up,Can you provide a specific metric when you tried to troubleshoot a high-traffic web application?,No conflict acknowledged,Expert,Soft Skills,Leadership,2,3,0.5,6,All
4020350c-d841-42c8-97ca-c84bb080da20,Q01766,deep_dive,What are the specific trade-offs of using Leadership for this over an alternative?,No personal ownership shown,Expert,Soft Skills,Leadership,3,3,0.6,7,All
c270a4b5-417a-41cf-824e-dadcf135302f,Q01766,edge_case,How does the system recover if Leadership fails with a globally distributed team?,No personal ownership shown,Expert,Soft Skills,Leadership,4,3,0.8,8,All
11f1a1d8-88e7-4469-ab57-8a5a0dbd2f31,Q01767,follow_up,Can you provide a specific metric when you tried to secure a distributed microservices architecture?,Missing cost consideration,Medium,Technical,Go,2,3,0.5,6,All
bea74324-6a55-43c3-9813-86a4f47f2481,Q01767,deep_dive,What are the specific trade-offs of using Go for this over an alternative?,Strong base answer,Medium,Technical,Go,3,3,0.6,7,All
6891b21a-88c3-4834-a854-499ccdfe51cb,Q01767,edge_case,How does the system recover if Go fails while maintaining backward compatibility?,Did not mention testing,Medium,Technical,Go,4,3,0.8,8,All
6c04e2ca-edc2-431f-975c-f9aee12f2698,Q01768,follow_up,Can you provide a specific metric when you tried to migrate a resource-constrained IoT ecosystem?,No mention of trade-offs,Medium,Technical,React,2,3,0.5,6,All
1085cf3d-8f74-45d9-842e-892ed1f8b1b6,Q01768,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Medium,Technical,React,3,3,0.6,7,All
b15cc6da-ab2a-4c7c-8e54-a4cf19955bc1,Q01768,edge_case,How does the system recover if React fails while ensuring 99.99% uptime?,No rollback strategy,Medium,Technical,React,4,3,0.8,8,All
153e61e5-a1b6-4765-8a11-db1713395b9b,Q01769,follow_up,Can you provide a specific metric when you tried to secure a highly secure payment gateway?,Missed database indexing,Expert,System Design,API Design,2,3,0.5,6,All
3dadb12b-ae69-4b0a-a2c0-f21c0ccd80b5,Q01769,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Strong base answer,Expert,System Design,API Design,3,3,0.6,7,All
fbfb32f7-e00d-48a3-939b-87e49fe540be,Q01769,edge_case,How does the system recover if API Design fails with a hard deadline of two weeks?,Missed database indexing,Expert,System Design,API Design,4,3,0.8,8,All
4da868a8-b617-4bef-be2c-3ff7bc606136,Q01770,follow_up,Can you provide a specific metric when you tried to migrate a latency-sensitive trading platform?,No mention of business impact,Easy,Domain Knowledge,SaaS,2,3,0.5,6,All
558dcc07-24bc-4dd8-aba1-a093b95ebda6,Q01770,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,Strong base answer,Easy,Domain Knowledge,SaaS,3,3,0.6,7,All
72b4f68b-b73e-4998-9bbd-b6f62d861ce0,Q01770,edge_case,How does the system recover if SaaS fails while maintaining backward compatibility?,Missed key domain constraint,Easy,Domain Knowledge,SaaS,4,3,0.8,8,All
ab6082dd-1c81-473b-8867-6c31103bb999,Q01771,follow_up,Can you provide a specific metric when you tried to architect a latency-sensitive trading platform?,Missing CAP theorem awareness,Expert,System Design,Scalability,2,3,0.5,6,All
c741e39d-856a-4942-96c5-89ec9826238e,Q01771,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Strong base answer,Expert,System Design,Scalability,3,3,0.6,7,All
6a03f9fe-aa53-48d1-8a12-5159253f1673,Q01771,edge_case,How does the system recover if Scalability fails with limited budget for cloud resources?,Missing failure scenarios,Expert,System Design,Scalability,4,3,0.8,8,All
2b283e65-a03f-4cec-91b5-db3fd46bf583,Q01772,follow_up,Can you provide a specific metric when you tried to migrate a high-traffic web application?,Candidate lacked metrics,Hard,Technical,SQL,2,3,0.5,6,All
b36f8c64-c099-4fd3-aaed-f427618fcea8,Q01772,deep_dive,What are the specific trade-offs of using SQL for this over an alternative?,Strong base answer,Hard,Technical,SQL,3,3,0.6,7,All
856fef2f-d749-429e-8945-33d43b362ae0,Q01772,edge_case,How does the system recover if SQL fails with zero downtime?,No rollback strategy,Hard,Technical,SQL,4,3,0.8,8,All
00fc1910-a2f9-485f-9137-9831a548306f,Q01773,follow_up,Can you provide a specific metric when you tried to debug a distributed microservices architecture?,Missing CAP theorem awareness,Expert,System Design,API Design,2,3,0.5,6,All
cd7cead6-a0e1-4af1-9cf6-2dcad2bf5e00,Q01773,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Missing CAP theorem awareness,Expert,System Design,API Design,3,3,0.6,7,All
261ee7e1-109c-4fbf-9ee4-7b87ededd88a,Q01773,edge_case,How does the system recover if API Design fails while maintaining backward compatibility?,No mention of data consistency,Expert,System Design,API Design,4,3,0.8,8,All
c3b5a5d8-2c54-4f07-82af-d049863a5555,Q01774,follow_up,Can you provide a specific metric when you tried to design a high-traffic web application?,Did not mention team dynamics,Expert,Soft Skills,Leadership,2,3,0.5,6,All
d4371927-07da-453f-adad-44eece3f7bfe,Q01774,deep_dive,What are the specific trade-offs of using Leadership for this over an alternative?,No personal ownership shown,Expert,Soft Skills,Leadership,3,3,0.6,7,All
e0bad5c8-ebd1-4272-b71c-3407a469d7ee,Q01774,edge_case,How does the system recover if Leadership fails with zero downtime?,Stakeholder impact missing,Expert,Soft Skills,Leadership,4,3,0.8,8,All
29e4bc80-3f27-4e68-9090-eb2ec9968b1d,Q01775,follow_up,Can you provide a specific metric when you tried to optimize an offline-first mobile app backing service?,Stakeholder impact missing,Hard,Soft Skills,Communication,2,3,0.5,6,All
b7066d71-88d8-45fa-8bf2-782fb79618f5,Q01775,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,Strong STAR answer,Hard,Soft Skills,Communication,3,3,0.6,7,All
ad41716d-b8a8-455d-a641-0c093e02998b,Q01775,edge_case,How does the system recover if Communication fails under strict memory constraints?,Stakeholder impact missing,Hard,Soft Skills,Communication,4,3,0.8,8,All
e4ebd26a-1413-4553-ae79-c95f5601fee3,Q01776,follow_up,Can you provide a specific metric when you tried to debug a resource-constrained IoT ecosystem?,No rollback strategy,Medium,Technical,React,2,3,0.5,6,All
eeec8bb4-5aa4-4bd3-8a00-08aca7a79f65,Q01776,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Medium,Technical,React,3,3,0.6,7,All
7de3bb6e-8f17-4fe7-b66a-30e05cda153d,Q01776,edge_case,How does the system recover if React fails while ensuring 99.99% uptime?,Missed performance implications,Medium,Technical,React,4,3,0.8,8,All
eb23e51c-c5ad-4c40-9a10-9276bcce35e8,Q01777,follow_up,Can you provide a specific metric when you tried to refactor an offline-first mobile app backing service?,No conflict acknowledged,Expert,Soft Skills,Communication,2,3,0.5,6,All
46e08109-819d-4116-b5bb-8afc3af21337,Q01777,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,Strong self-awareness shown,Expert,Soft Skills,Communication,3,3,0.6,7,All
d364c1f1-1465-46a6-b18d-61e14025dc31,Q01777,edge_case,How does the system recover if Communication fails with a globally distributed team?,No measurable impact given,Expert,Soft Skills,Communication,4,3,0.8,8,All
90e05b4b-0d37-47ae-981b-072e75a7b755,Q01778,follow_up,Can you provide a specific metric when you tried to architect a latency-sensitive trading platform?,Missed key domain constraint,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
afd51922-188d-433c-8bb3-53e7203d28e6,Q01778,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
a0f94a05-dcd9-4476-b498-9b818569ba36,Q01778,edge_case,How does the system recover if Fintech fails with zero downtime?,Missing failure scenarios,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
122aa992-9ddd-41ca-8ed4-319ba02cbf37,Q01779,follow_up,Can you provide a specific metric when you tried to troubleshoot an offline-first mobile app backing service?,Skipped error handling,Easy,Technical,Kubernetes,2,3,0.5,6,All
55addf80-b38e-4583-abdb-7667e916048d,Q01779,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Easy,Technical,Kubernetes,3,3,0.6,7,All
6cfc2557-b5b9-4b29-b735-b239d375853f,Q01779,edge_case,How does the system recover if Kubernetes fails under strict memory constraints?,No rollback strategy,Easy,Technical,Kubernetes,4,3,0.8,8,All
8e43dda1-5b1a-4aeb-affe-6b4a7da645ce,Q01780,follow_up,Can you provide a specific metric when you tried to design a latency-sensitive trading platform?,No conflict acknowledged,Easy,Soft Skills,Communication,2,3,0.5,6,All
6fb561e3-1615-4726-b588-e59483eb0498,Q01780,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,No personal ownership shown,Easy,Soft Skills,Communication,3,3,0.6,7,All
cfc066f3-d5c6-4e73-92ef-ae1a14ef7381,Q01780,edge_case,How does the system recover if Communication fails with a globally distributed team?,No measurable impact given,Easy,Soft Skills,Communication,4,3,0.8,8,All
01df282b-d7c7-4644-986f-39e173c43387,Q01781,follow_up,Can you provide a specific metric when you tried to debug a distributed microservices architecture?,Missing failure scenarios,Hard,System Design,Microservices,2,3,0.5,6,All
3db5d814-fdad-4327-b10b-9657dac79456,Q01781,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Strong base answer,Hard,System Design,Microservices,3,3,0.6,7,All
82fd7a88-772e-46e5-87c4-428e4ccb6d21,Q01781,edge_case,How does the system recover if Microservices fails with limited budget for cloud resources?,No capacity planning discussed,Hard,System Design,Microservices,4,3,0.8,8,All
11103782-6f1f-46ac-9c03-75c00066cc6d,Q01782,follow_up,Can you provide a specific metric when you tried to migrate a highly secure payment gateway?,No mention of data privacy,Expert,Domain Knowledge,E-commerce,2,3,0.5,6,All
96476896-d6d3-40e2-8b2c-e144465a770a,Q01782,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Expert,Domain Knowledge,E-commerce,3,3,0.6,7,All
37c7b577-c92c-4e82-ab6a-783e8d7ea9fc,Q01782,edge_case,How does the system recover if E-commerce fails while ensuring 99.99% uptime?,No regulatory awareness shown,Expert,Domain Knowledge,E-commerce,4,3,0.8,8,All
07e10db9-dcbc-4951-a36a-7e992ba8de38,Q01783,follow_up,Can you provide a specific metric when you tried to scale a high-traffic web application?,Weak on reflection,Hard,Soft Skills,Communication,2,3,0.5,6,All
076454cf-414f-4369-87a2-45531a35338a,Q01783,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,No personal ownership shown,Hard,Soft Skills,Communication,3,3,0.6,7,All
8e20163e-2c57-41d6-a1e9-c328ffdde60f,Q01783,edge_case,How does the system recover if Communication fails with a hard deadline of two weeks?,Stakeholder impact missing,Hard,Soft Skills,Communication,4,3,0.8,8,All
ddcda6ca-3a29-48b7-8abb-c10b10b6afe6,Q01784,follow_up,Can you provide a specific metric when you tried to implement a highly secure payment gateway?,Skipped error handling,Hard,Technical,Python,2,3,0.5,6,All
7a2f7ad5-816a-4beb-9620-ca35ff934afc,Q01784,deep_dive,What are the specific trade-offs of using Python for this over an alternative?,Strong base answer,Hard,Technical,Python,3,3,0.6,7,All
31f2df81-e2fc-4b32-97cc-91eb7584f1c7,Q01784,edge_case,How does the system recover if Python fails while ensuring 99.99% uptime?,Did not mention testing,Hard,Technical,Python,4,3,0.8,8,All
370c58d2-3455-4898-90cb-b4b4b1c31c72,Q01785,follow_up,Can you provide a specific metric when you tried to architect a distributed microservices architecture?,No conflict acknowledged,Medium,Soft Skills,Communication,2,3,0.5,6,All
a3045281-c6e0-44e7-8de0-97468c2cb69c,Q01785,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,Strong STAR answer,Medium,Soft Skills,Communication,3,3,0.6,7,All
f2d626de-8d6a-4c99-a5b9-1cb79ff98da2,Q01785,edge_case,How does the system recover if Communication fails under strict memory constraints?,No lessons learned mentioned,Medium,Soft Skills,Communication,4,3,0.8,8,All
8022da21-c684-4c74-98b0-8bcedb8b0188,Q01786,follow_up,Can you provide a specific metric when you tried to design an offline-first mobile app backing service?,No measurable impact given,Medium,Soft Skills,Time Management,2,3,0.5,6,All
2283e274-d744-41cb-bbfe-c17e6c7257d6,Q01786,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,No personal ownership shown,Medium,Soft Skills,Time Management,3,3,0.6,7,All
83ef648d-1995-43ab-934a-c25fc193eded,Q01786,edge_case,How does the system recover if Time Management fails while maintaining backward compatibility?,Stakeholder impact missing,Medium,Soft Skills,Time Management,4,3,0.8,8,All
33c7fd88-0abb-4783-a5d8-7af3bcd83b14,Q01787,follow_up,Can you provide a specific metric when you tried to design a legacy monolithic system?,Missed integration complexity,Expert,Domain Knowledge,E-commerce,2,3,0.5,6,All
420d0a41-a520-43d0-82cf-40d1edb54b77,Q01787,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Expert,Domain Knowledge,E-commerce,3,3,0.6,7,All
63d4fcd8-0adb-4984-a24c-3dfead50251a,Q01787,edge_case,How does the system recover if E-commerce fails while ensuring 99.99% uptime?,Missing domain-specific risk,Expert,Domain Knowledge,E-commerce,4,3,0.8,8,All
40d42fff-5bbd-4e4c-9e47-566faae2309e,Q01788,follow_up,Can you provide a specific metric when you tried to design a highly secure payment gateway?,No mention of CDN or load balancer,Hard,System Design,API Design,2,3,0.5,6,All
79d1e838-7d09-449d-9cb0-575d5149f6ef,Q01788,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Missing CAP theorem awareness,Hard,System Design,API Design,3,3,0.6,7,All
093ff7cf-5334-4c09-8614-999531708c9a,Q01788,edge_case,How does the system recover if API Design fails while maintaining backward compatibility?,Missed fault tolerance,Hard,System Design,API Design,4,3,0.8,8,All
7a0e566c-094d-4fb7-a263-68a09d8224de,Q01789,follow_up,Can you provide a specific metric when you tried to debug a high-traffic web application?,No API versioning mentioned,Medium,System Design,Scalability,2,3,0.5,6,All
55119c14-4b83-4cb5-9d3d-b90a610477ca,Q01789,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Scalability,3,3,0.6,7,All
67fe4a98-4380-4d47-9eae-8c5142729d17,Q01789,edge_case,How does the system recover if Scalability fails with zero downtime?,Skipped SLA definition,Medium,System Design,Scalability,4,3,0.8,8,All
23aec5e0-2f15-4a9e-9de4-2dd06501d9f1,Q01790,follow_up,Can you provide a specific metric when you tried to optimize a latency-sensitive trading platform?,Missed fault tolerance,Easy,System Design,API Design,2,3,0.5,6,All
bb935a58-6897-4d43-8115-f71ad6c977c7,Q01790,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Missing CAP theorem awareness,Easy,System Design,API Design,3,3,0.6,7,All
76d699d6-2a78-489a-b678-0e609e4cf981,Q01790,edge_case,How does the system recover if API Design fails while ensuring 99.99% uptime?,Skipped SLA definition,Easy,System Design,API Design,4,3,0.8,8,All
c7d7c5c4-c528-4817-9979-26b069e4f995,Q01791,follow_up,Can you provide a specific metric when you tried to scale a legacy monolithic system?,No conflict acknowledged,Easy,Soft Skills,Adaptability,2,3,0.5,6,All
5d97ce6b-bbfe-48ff-8ae0-e9d91eeb166a,Q01791,deep_dive,What are the specific trade-offs of using Adaptability for this over an alternative?,Strong self-awareness shown,Easy,Soft Skills,Adaptability,3,3,0.6,7,All
d74fa850-e01e-4b8d-97d9-28e9268689b9,Q01791,edge_case,How does the system recover if Adaptability fails during a major compliance audit?,No lessons learned mentioned,Easy,Soft Skills,Adaptability,4,3,0.8,8,All
d9dc68d8-f068-4df8-a9d1-79ef195dc5b4,Q01792,follow_up,Can you provide a specific metric when you tried to architect a legacy monolithic system?,Missing domain-specific risk,Medium,Domain Knowledge,EdTech,2,3,0.5,6,All
1e7b4e40-61f3-4a48-8023-5bae9e045912,Q01792,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,EdTech,3,3,0.6,7,All
aacd1b0a-e5a7-4156-808a-7f2bb873cd12,Q01792,edge_case,How does the system recover if EdTech fails while ensuring 99.99% uptime?,Missed integration complexity,Medium,Domain Knowledge,EdTech,4,3,0.8,8,All
cd042bfc-0897-409c-8e2e-612553528046,Q01793,follow_up,Can you provide a specific metric when you tried to migrate a legacy monolithic system?,Vague STAR structure,Hard,Soft Skills,Conflict Resolution,2,3,0.5,6,All
bb0b9a39-48dc-47e7-860c-f0c9a3627cf3,Q01793,deep_dive,What are the specific trade-offs of using Conflict Resolution for this over an alternative?,Strong STAR answer,Hard,Soft Skills,Conflict Resolution,3,3,0.6,7,All
a849c1c8-a438-4bfe-af29-8ee0329eb027,Q01793,edge_case,How does the system recover if Conflict Resolution fails while maintaining backward compatibility?,No personal ownership shown,Hard,Soft Skills,Conflict Resolution,4,3,0.8,8,All
b8685526-a90c-4fe6-93f8-f8464132678c,Q01794,follow_up,Can you provide a specific metric when you tried to design a resource-constrained IoT ecosystem?,Did not reference industry standards,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
0cc09849-bfb8-4b0f-b902-a062d45a5893,Q01794,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
4523115c-9f9b-40ef-9b00-064e81a19310,Q01794,edge_case,How does the system recover if Fintech fails while maintaining backward compatibility?,Missing failure scenarios,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
d52f19bf-40b5-419b-b999-4d5afbc8c93b,Q01795,follow_up,Can you provide a specific metric when you tried to implement a high-traffic web application?,Generic example used,Expert,Soft Skills,Time Management,2,3,0.5,6,All
d16ca301-4110-4b14-862f-f2e4945da9d6,Q01795,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,No personal ownership shown,Expert,Soft Skills,Time Management,3,3,0.6,7,All
a54c350d-f3d6-4828-8123-f38a44317c14,Q01795,edge_case,How does the system recover if Time Management fails with a globally distributed team?,No conflict acknowledged,Expert,Soft Skills,Time Management,4,3,0.8,8,All
8c6b479e-a29d-41ed-8303-0f8342602cd8,Q01796,follow_up,Can you provide a specific metric when you tried to architect a latency-sensitive trading platform?,Skipped error handling,Easy,Technical,Python,2,3,0.5,6,All
a11eee88-7bdd-4beb-8235-125c9ed9a6e1,Q01796,deep_dive,What are the specific trade-offs of using Python for this over an alternative?,Strong base answer,Easy,Technical,Python,3,3,0.6,7,All
09aed58c-80e9-4030-9f07-e8751801247a,Q01796,edge_case,How does the system recover if Python fails with zero downtime?,Skipped error handling,Easy,Technical,Python,4,3,0.8,8,All
64bf4dac-91b2-4348-b436-9d5e1d21d10e,Q01797,follow_up,Can you provide a specific metric when you tried to scale an offline-first mobile app backing service?,No personal ownership shown,Medium,Soft Skills,Leadership,2,3,0.5,6,All
7f7ad0f2-aeda-41c8-9658-bd0b4bb4ef8a,Q01797,deep_dive,What are the specific trade-offs of using Leadership for this over an alternative?,Strong self-awareness shown,Medium,Soft Skills,Leadership,3,3,0.6,7,All
1c0a2de5-6b65-467c-8075-7fd915eb04af,Q01797,edge_case,How does the system recover if Leadership fails with limited budget for cloud resources?,Stakeholder impact missing,Medium,Soft Skills,Leadership,4,3,0.8,8,All
6821fe08-b10a-491e-95ad-35e35d3823fd,Q01798,follow_up,Can you provide a specific metric when you tried to debug a legacy monolithic system?,Missed key domain constraint,Medium,Domain Knowledge,Healthcare,2,3,0.5,6,All
ac9da7af-2126-46d7-b831-a6e6fce8d114,Q01798,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,Healthcare,3,3,0.6,7,All
9920b89f-c0f4-44c4-aad8-41ddc64aeffd,Q01798,edge_case,How does the system recover if Healthcare fails with a globally distributed team?,Missing domain-specific risk,Medium,Domain Knowledge,Healthcare,4,3,0.8,8,All
0a1710e0-8a08-420b-9143-9b507ca1c9a6,Q01799,follow_up,Can you provide a specific metric when you tried to migrate a resource-constrained IoT ecosystem?,Missed database indexing,Medium,System Design,Microservices,2,3,0.5,6,All
1a7962c7-63c1-4db8-82cf-62efced31e60,Q01799,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Microservices,3,3,0.6,7,All
060259ab-25f0-41c1-9c5e-544e82bfe91b,Q01799,edge_case,How does the system recover if Microservices fails during a major compliance audit?,Did not address bottlenecks,Medium,System Design,Microservices,4,3,0.8,8,All
9676e1b4-ff3f-4c18-8b53-7938d67f1dc2,Q01800,follow_up,Can you provide a specific metric when you tried to debug a highly secure payment gateway?,Missed integration complexity,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
c2a09b31-e9b2-48b7-8124-6e2a1a9a3135,Q01800,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
d89b0f86-5809-4cbb-9a80-df573065802c,Q01800,edge_case,How does the system recover if Fintech fails with a hard deadline of two weeks?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
f5783f7d-e8b8-479a-bc71-c89b60b9a8a3,Q01801,follow_up,Can you provide a specific metric when you tried to debug a latency-sensitive trading platform?,No rollback strategy,Hard,Technical,Kubernetes,2,3,0.5,6,All
865af53c-2e57-4871-b8d2-68cef33b11d3,Q01801,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Hard,Technical,Kubernetes,3,3,0.6,7,All
c530dc20-63b1-422e-a131-81cfcad6c3ba,Q01801,edge_case,How does the system recover if Kubernetes fails with a globally distributed team?,Did not address security,Hard,Technical,Kubernetes,4,3,0.8,8,All
